Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
RJ Harris,4,29,14,9,8,12,2,0
RP Singh,4,24,12,16,8,0,3,3
A Symonds,2,9,9,3,0,6,1,1
RG Sharma,2,23,2,11,12,0,0,0
TL Suman,4,22,11,14,8,0,1,1
Y Venugopal Rao,2,8,4,8,0,0,0,1
PP Ojha,2,12,3,8,4,0,0,0
