Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
M Morkel,4,35,11,11,12,12,0,1
SP Narine,4,26,10,12,8,6,4,0
KC Cariappa,2,28,3,4,12,12,0,1
AD Russell,2,16,5,4,12,0,0,0
YK Pathan,4,40,7,12,4,24,3,2
PP Chawla,1,10,1,4,0,6,0,0
Shakib Al Hasan,2,16,7,4,0,12,1,1
