Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Harbhajan Singh,3,20,9,8,12,0,0,0
SL Malinga,4,23,12,15,8,0,6,2
MM Patel,4,21,14,9,12,0,4,5
DS Kulkarni,2,24,5,4,8,12,5,0
RG Sharma,2,19,4,9,4,6,5,0
TL Suman,3,23,5,11,12,0,0,0
KA Pollard,2,11,4,7,4,0,2,0
