Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
AJ Finch,2,11,5,7,4,0,0,1
B Kumar,2,16,5,4,12,0,0,0
AB Dinda,4,61,5,17,20,24,2,0
R Sharma,4,27,11,9,12,6,0,0
AD Mathews,4,29,6,19,4,6,0,0
Yuvraj Singh,2,13,5,5,8,0,0,1
MR Marsh,2,23,6,3,8,12,1,1
