Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
MA Starc,4,37,16,5,32,0,8,2
JA Morkel,4,20,12,12,8,0,0,1
VR Aaron,4,34,9,14,20,0,1,1
HV Patel,3,51,7,15,12,24,5,2
YS Chahal,4,23,7,17,0,6,0,2
Yuvraj Singh,1,18,2,2,4,12,1,0
