Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
I Sharma,4,21,13,13,8,0,2,2
MC Henriques,4,33,9,13,20,0,2,1
AB Agarkar,3,17,12,7,4,6,6,0
SS Sarkar,2,19,0,3,16,0,0,0
BJ Hodge,1,2,5,2,0,0,0,0
M Kartik,4,20,9,16,4,0,3,0
