Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
A Chandila,4,24,11,14,4,6,0,1
S Sreesanth,2,18,6,2,16,0,0,0
JP Faulkner,4,36,9,14,16,6,1,1
SR Watson,4,19,10,15,4,0,6,1
SK Trivedi,2,18,2,10,8,0,0,0
KK Cooper,4,21,8,21,0,0,2,3
