Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
DW Steyn,4,22,14,10,12,0,3,2
I Sharma,4,14,18,6,8,0,2,2
DT Christian,4,26,12,14,12,0,5,1
I Malhotra,1,23,0,3,8,12,0,0
A Mishra,4,53,3,17,24,12,0,1
B Chipli,1,20,1,4,4,12,0,0
JP Duminy,1,11,1,5,0,6,0,0
