Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
JA Morkel,4,29,12,13,4,12,2,1
S Tyagi,3,29,9,3,20,6,0,1
M Muralitharan,4,19,12,13,0,6,0,0
SK Raina,4,22,8,16,0,6,1,1
SB Jakati,3,26,4,16,4,6,2,0
L Balaji,2,17,1,9,8,0,0,0
