Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
AC Thomas,4,16,15,8,8,0,1,1
SB Wagh,2,9,7,5,4,0,4,1
M Kartik,4,27,7,17,4,6,2,0
WD Parnell,4,28,9,12,16,0,2,0
R Sharma,3,14,8,10,4,0,0,1
JD Ryder,2,15,2,11,4,0,1,0
Yuvraj Singh,1,5,2,5,0,0,0,0
