Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
TA Boult,4,30,20,6,12,12,6,3
B Kumar,4,29,12,7,16,6,1,2
P Kumar,4,34,13,6,16,12,2,1
RS Bopara,3,26,7,8,12,6,6,2
KV Sharma,4,20,8,16,4,0,1,1
A Ashish Reddy,1,11,2,5,0,6,0,1
