Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
TG Southee,4,37,12,9,16,12,3,2
MG Johnson,4,29,13,7,16,6,2,1
KV Sharma,3,26,8,6,8,12,0,1
R Vinay Kumar,3,28,8,10,12,6,3,2
KH Pandya,2,14,2,10,4,0,0,0
HH Pandya,4,22,9,16,0,6,0,2
