Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
TA Boult,4,24,13,12,0,12,3,2
I Sharma,4,33,14,7,20,6,5,3
AR Patel,4,16,12,12,4,0,0,0
A Mishra,4,17,11,13,4,0,0,3
KMA Paul,4,14,9,10,4,0,1,0
SE Rutherford,1,2,3,2,0,0,0,0
