Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
S Badree,4,33,9,15,12,6,2,0
S Sreesanth,4,18,15,6,12,0,1,1
SK Trivedi,4,35,4,21,8,6,1,0
KK Cooper,4,28,10,20,8,0,4,3
R Shukla,3,24,8,12,12,0,3,1
STR Binny,1,11,1,5,0,6,0,0
