Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
R McLaren,3,32,12,2,12,18,2,1
JH Kallis,4,28,15,8,8,12,2,0
SP Narine,4,17,13,9,8,0,0,0
L Balaji,4,31,13,5,8,18,2,1
PJ Sangwan,2,31,4,5,8,18,3,0
R Bhatia,1,9,3,3,0,6,1,0
