Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
TG Southee,2,22,7,2,20,0,6,1
NA Saini,4,22,14,10,12,0,2,2
YS Chahal,4,34,13,10,12,12,2,0
P Negi,3,26,8,8,12,6,2,1
Mohammed Siraj,2,14,4,6,8,0,0,1
MM Ali,4,22,10,14,8,0,0,1
