Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
I Sharma,4,30,12,12,12,6,2,0
CH Morris,4,26,12,12,8,6,2,2
K Rabada,4,20,10,16,4,0,1,4
AR Patel,4,22,8,16,0,6,0,1
S Lamichhane,4,46,4,14,8,24,0,1
