Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
SL Malinga,4,23,8,15,8,0,0,3
MJ McClenaghan,3,43,8,5,20,18,3,1
R Vinay Kumar,3,24,7,12,0,12,2,2
Harbhajan Singh,4,24,9,14,4,6,2,2
KA Pollard,3,22,2,18,4,0,1,0
J Suchith,2,18,5,4,8,6,0,1
