Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
A Nehra,4,20,14,12,8,0,2,1
AM Salvi,4,30,13,6,12,12,0,0
MF Maharoof,2,9,5,9,0,0,0,0
AB McDonald,3,22,2,18,4,0,0,0
DL Vettori,4,32,5,18,8,6,0,0
Y Nagar,2,19,4,7,0,12,1,2
