Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
B Kumar,4,11,16,11,0,0,1,2
AB Dinda,4,34,7,14,20,0,0,2
MR Marsh,4,34,8,14,8,12,1,2
AM Nayar,3,21,6,13,8,0,0,1
AJ Finch,1,9,0,5,4,0,0,0
R Sharma,4,24,9,18,0,6,0,1
