Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
B Lee,3,11,7,7,4,0,1,1
Shakib Al Hasan,4,21,10,13,8,0,0,2
L Balaji,3,15,10,7,8,0,0,3
Iqbal Abdulla,3,17,11,7,4,6,1,1
R Bhatia,1,4,2,4,0,0,0,0
YK Pathan,2,8,6,8,0,0,3,1
