Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
MM Patel,4,35,10,7,28,0,0,1
Harbhajan Singh,4,27,8,15,12,0,0,0
AN Ahmed,4,26,9,16,4,6,1,0
SL Malinga,4,9,15,9,0,0,5,3
KA Pollard,2,14,6,6,8,0,6,1
R Sathish,2,12,4,8,4,0,0,0
