Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
A Nehra,2,19,5,3,16,0,0,0
SM Pollock,2,33,3,3,12,18,0,0
DS Kulkarni,1,8,4,0,8,0,0,0
ST Jayasuriya,2,17,4,7,4,6,4,0
SD Chitnis,2,19,5,5,8,6,2,0
DJ Bravo,3,29,5,7,4,18,2,0
AM Nayar,1,21,1,3,0,18,1,0
