Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
AA Jhunjhunwala,2,12,4,8,4,0,0,0
V Pratap Singh,4,43,10,11,20,12,2,1
J Theron,4,29,9,13,16,0,0,0
S Dhawan,2,8,5,8,0,0,1,1
A Ashish Reddy,4,36,9,12,12,12,4,2
A Mishra,2,20,5,6,8,6,0,0
DJ Harris,2,15,4,7,8,0,0,0
