Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Pankaj Singh,3,37,4,9,16,12,0,0
A Singh,4,47,12,11,24,12,8,0
J Botha,4,29,7,17,12,0,1,0
SK Trivedi,4,24,12,10,8,6,4,1
GB Hogg,4,33,6,19,8,6,0,0
BJ Hodge,1,13,1,3,4,6,0,1
