Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
SW Tait,3,35,10,7,28,0,5,0
JP Faulkner,4,37,8,15,16,6,1,1
SR Watson,3,21,8,9,12,0,0,1
STR Binny,2,3,9,3,0,0,0,1
PV Tambe,4,30,8,14,16,0,0,0
SK Trivedi,4,21,13,11,4,6,1,1
