Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Sandeep Sharma,4,35,9,15,8,12,1,1
B Kumar,4,38,8,12,8,18,0,0
Rashid Khan,4,25,10,11,8,6,0,0
Shakib Al Hasan,4,41,5,13,16,12,0,0
S Kaul,3,40,3,10,12,18,0,0
